yy1,y1,wgt,age,educ,edcl,norminc,liq,cds,nmmf,stocks,bond,ccbal,veh_inst,install
1519,15195,37.00424363244603,49,14,4,13602864.42402597,118337.5726066691,1084546.432413051,0,2440229.472929365,0,0,360611.6887773395,360611.6887773395
1520,15201,12913.63122362269,66,2,1,90500.12155186162,97609.17891717462,0,0,8540.803155252779,0,0,0,0
1520,15202,13332.01036397848,66,7,1,90500.12155186162,100320.5449982072,0,0,7185.120114736465,0,0,0,0
1520,15203,12769.79384623064,66,7,1,90500.12155186162,98964.86195769093,0,0,8540.803155252779,0,0,0,0
1520,15204,13148.64953481426,66,6,1,90500.12155186162,86763.7145930441,0,0,8405.234851201147,0,0,0,0
1520,15205,13194.51332095114,66,7,1,90500.12155186162,89475.08067407673,0,0,7185.120114736465,0,0,0,0
1521,15211,10016.36423194539,81,8,2,15315.40518569966,46879.51954105414,0,0,0,0,0,0,0
1521,15212,10083.69345227645,81,8,2,15315.40518569966,46879.51954105414,0,0,0,0,0,0,0
1521,15213,9863.816854633655,81,8,2,16707.714748036,46879.51954105414,0,0,0,0,0,0,0
1521,15214,9940.181701781372,81,8,2,16707.714748036,46879.51954105414,0,0,0,0,0,0,0
1521,15215,9907.332788198144,81,8,2,15315.40518569966,46879.51954105414,0,0,0,0,0,0,0
1522,15221,7041.199404066165,70,9,3,18100.02431037233,122.0114736464683,0,0,0,0,1084.546432413051,0,0
1522,15222,7294.918588736306,70,9,3,18100.02431037233,1287.898888490498,0,0,0,0,1084.546432413051,0,0
1522,15223,7332.451837837243,70,9,3,16707.714748036,582.9437074220151,0,0,0,0,1084.546432413051,0,0
1522,15224,7217.160311096474,70,9,3,18100.02431037233,366.0344209394048,0,0,0,0,1084.546432413051,0,0
1522,15225,7333.174362197497,70,9,3,18100.02431037233,867.637145930441,0,0,0,0,1084.546432413051,0,0
1523,15231,5728.563637435593,57,8,2,32023.11993373566,2033.524560774471,0,0,0,0,203.3524560774471,0,0
1523,15232,5560.930416156356,57,8,2,32023.11993373566,2033.524560774471,0,0,0,0,203.3524560774471,0,0
1523,15233,5679.184098335803,57,8,2,32023.11993373566,2033.524560774471,0,0,0,0,203.3524560774471,0,0
1523,15234,5710.562107483189,57,8,2,32023.11993373566,2033.524560774471,0,0,0,0,203.3524560774471,0,0
1523,15235,5615.316198108263,57,8,2,32023.11993373566,2033.524560774471,0,0,0,0,203.3524560774471,0,0
1524,15241,6268.156116248983,63,8,2,9328.474067653431,948.9781283614199,0,0,0,0,0,0,2982.502689135891
1524,15242,6215.873733535752,63,8,2,9328.474067653431,962.534958766583,0,0,0,0,0,0,2982.502689135891
1524,15243,6211.138236295219,63,8,2,9189.243111419797,948.9781283614199,0,0,0,0,0,0,2982.502689135891
1524,15244,6261.249260448591,63,8,2,9189.243111419797,908.3076371459305,0,0,0,0,0,0,2982.502689135891
1524,15245,6256.679202614081,63,8,2,9189.243111419797,935.4212979562567,0,0,0,0,0,0,2982.502689135891
1525,15251,4917.362558766666,57,12,4,41769.28687008999,67.7841520258157,0,0,0,0,135.5683040516314,17623.87952671208,37959.12513445679
1525,15252,4859.735829612645,57,12,4,41769.28687008999,67.7841520258157,0,0,0,0,135.5683040516314,17623.87952671208,37959.12513445679
1525,15253,4839.002218375697,57,12,4,41769.28687008999,81.34098243097884,0,0,0,0,135.5683040516314,17623.87952671208,37959.12513445679
1525,15254,4837.304045013585,57,12,4,41769.28687008999,67.7841520258157,0,0,0,0,135.5683040516314,17623.87952671208,37959.12513445679
1525,15255,4902.703164673713,57,12,4,41769.28687008999,67.7841520258157,0,0,0,0,135.5683040516314,17623.87952671208,37959.12513445679
1526,15261,7184.750517258224,38,12,4,55692.38249345332,8947.508067407673,0,0,0,0,0,0,1762.387952671208
1526,15262,6766.42678602823,38,12,4,55692.38249345332,8947.508067407673,0,0,0,0,0,0,10167.62280387235
1526,15263,7204.654558050503,38,12,4,55692.38249345332,7727.39333094299,0,0,0,0,0,0,3660.344209394048
1526,15264,7155.061276642562,38,12,4,55692.38249345332,6371.710290426676,0,0,0,0,0,0,5287.163858013625
1526,15265,7066.342338735929,38,12,4,55692.38249345332,6913.983506633202,0,0,0,0,0,0,9760.917891717461
1527,15271,8565.453275654971,59,12,4,1670.7714748036,271.1366081032628,0,0,0,0,1355.683040516314,0,0
1527,15272,8527.605286265485,59,12,4,1670.7714748036,271.1366081032628,0,0,0,0,1355.683040516314,0,0
1527,15273,8495.790194043584,59,12,4,1670.7714748036,271.1366081032628,0,0,0,0,1355.683040516314,0,0
1527,15274,8543.509106742426,59,12,4,1670.7714748036,271.1366081032628,0,0,0,0,1355.683040516314,0,0
1527,15275,8523.003790472072,59,12,4,1670.7714748036,271.1366081032628,0,0,0,0,1355.683040516314,0,0
1528,15281,33.44368509066569,68,13,4,3522543.192710922,2253145.213338114,0,7189187.163858013,1197068.124775905,0,0,0,0
1528,15282,33.83021752494192,68,13,4,3508620.097087559,2253145.213338114,0,7189187.163858013,1197068.124775905,0,0,0,0
1528,15283,34.87481318319514,68,13,4,3508620.097087559,2253145.213338114,0,7189187.163858013,1197068.124775905,0,0,0,0
1528,15284,32.79324682226984,68,13,4,3508620.097087559,2253145.213338114,0,7175630.333452851,1197068.124775905,0,0,0,0
1528,15285,34.94618849137586,68,13,4,3508620.097087559,2253145.213338114,0,7175630.333452851,1197068.124775905,0,0,0,0
1529,15291,10290.91978898413,24,9,3,83538.57374017997,2982.502689135891,0,0,0,0,0,0,8134.098243097885
1529,15292,10004.7799307376,24,9,3,83538.57374017997,2982.502689135891,0,0,0,0,0,0,8134.098243097885
1529,15293,10373.13202399124,24,9,3,83538.57374017997,2982.502689135891,0,0,0,0,0,0,8134.098243097885
1529,15294,10107.63745507242,24,9,3,83538.57374017997,2982.502689135891,0,0,0,0,0,0,8134.098243097885
1529,15295,10263.43032762169,24,9,3,83538.57374017997,2982.502689135891,0,0,0,0,0,0,8134.098243097885
1530,15301,7861.783251633902,26,12,4,73792.40680382564,16403.7647902474,0,0,0,0,0,20335.24560774471,20335.24560774471
1530,15302,7659.826574598168,26,12,4,75184.71636616199,16810.46970240229,0,0,0,0,0,20335.24560774471,20335.24560774471
1530,15303,7892.798286380993,26,12,4,75184.71636616199,16810.46970240229,0,0,0,0,0,20335.24560774471,20335.24560774471
1530,15304,7858.260941393311,26,12,4,75184.71636616199,15590.35496593761,0,0,0,0,0,20335.24560774471,20335.24560774471
1530,15305,7836.169670656936,26,12,4,73792.40680382564,15454.78666188598,0,0,0,0,0,20335.24560774471,20335.24560774471
1531,15311,7061.20392132881,62,4,1,41769.28687008999,2575.797776980997,0,0,0,0,0,0,0
1531,15312,6250.963161195343,62,4,1,44553.90599476265,2575.797776980997,0,0,0,0,0,0,0
1531,15313,7026.681070254094,62,4,1,37592.35818308099,2982.502689135891,0,0,0,0,0,0,0
1531,15314,6941.235375811903,62,4,1,45946.21555709899,2440.229472929365,0,0,0,0,0,0,0
1531,15315,6743.160407276331,62,4,1,68223.16855448032,3118.070993187523,0,0,0,0,0,0,0
1532,15321,11988.6106482553,76,8,2,45946.21555709899,948.9781283614199,0,0,0,0,5490.516314091072,0,0
1532,15322,10764.04472008269,76,8,2,44553.90599476265,948.9781283614199,0,0,0,0,5490.516314091072,0,0
1532,15323,11941.10995798172,76,8,2,44553.90599476265,948.9781283614199,0,0,0,0,5490.516314091072,0,0
1532,15324,11795.57714587262,76,8,2,44553.90599476265,948.9781283614199,0,0,0,0,5504.073144496235,0,0
1532,15325,11554.35091134993,76,8,2,44553.90599476265,948.9781283614199,0,0,0,0,5490.516314091072,0,0
1533,15331,6505.023334625826,40,12,4,164292.5283556873,176238.7952671208,0,0,0,0,0,24402.29472929366,24402.29472929366
1533,15332,7222.442635330883,40,12,4,164292.5283556873,176238.7952671208,0,0,0,0,0,23046.61168877734,23046.61168877734
1533,15333,6421.042068134326,40,12,4,164292.5283556873,176238.7952671208,0,0,0,0,0,23046.61168877734,23046.61168877734
1533,15334,6411.48400383193,40,12,4,164292.5283556873,176238.7952671208,0,0,0,0,0,24402.29472929366,24402.29472929366
1533,15335,6699.626922730129,40,12,4,164292.5283556873,176238.7952671208,0,0,0,0,0,24402.29472929366,24402.29472929366
1534,15341,8443.367897782988,62,8,2,29238.50080906299,135.5683040516314,0,0,0,0,0,0,0
1534,15342,8267.978407631255,62,8,2,29238.50080906299,135.5683040516314,0,0,0,0,0,0,0
1534,15343,8322.808505282672,62,8,2,29238.50080906299,135.5683040516314,0,0,0,0,0,0,0
1534,15344,8302.381646895206,62,8,2,29238.50080906299,135.5683040516314,0,0,0,0,0,0,0
1534,15345,8215.929880739315,62,8,2,29238.50080906299,135.5683040516314,0,0,0,0,0,0,0
1535,15351,445.5037173325699,63,14,4,600085.4213669595,61005.73682323413,0,135568.3040516314,3389207.601290785,0,0,0,0
1535,15352,442.5127655785387,63,14,4,598693.1118046232,61005.73682323413,0,135568.3040516314,3389207.601290785,0,0,0,0
1535,15353,457.1277763056204,63,14,4,971832.0745107604,61005.73682323413,0,135568.3040516314,3389207.601290785,0,0,0,0
1535,15354,441.836176750009,63,14,4,749062.544536947,61005.73682323413,0,135568.3040516314,3389207.601290785,0,0,0,0
1535,15355,445.9488720386269,63,14,4,949555.121513379,61005.73682323413,0,135568.3040516314,3389207.601290785,0,0,0,0
1536,15361,4838.455192096428,35,9,3,41769.28687008999,8811.939763356042,0,0,0,0,0,0,0
1536,15362,4817.735110589649,35,9,3,41769.28687008999,8811.939763356042,0,0,0,0,0,0,0
1536,15363,4802.187839958538,35,9,3,41769.28687008999,8811.939763356042,0,0,0,0,0,0,0
1536,15364,4817.686914720411,35,9,3,41769.28687008999,8811.939763356042,0,0,0,0,0,0,0
1536,15365,4791.72014455491,35,9,3,41769.28687008999,8811.939763356042,0,0,0,0,0,0,0
1537,15371,7236.521450662857,46,9,3,52907.76336878066,1694.603800645393,0,0,135.5683040516314,0,44737.54033703836,20335.24560774471,20335.24560774471
1537,15372,6712.080730099937,46,9,3,55692.38249345332,1694.603800645393,0,0,135.5683040516314,0,59650.05378271782,20335.24560774471,20335.24560774471
1537,15373,7322.982923948322,46,9,3,54300.07293111699,1694.603800645393,0,0,135.5683040516314,0,55583.00466116888,21690.92864826103,21690.92864826103
1537,15374,7263.114488944835,46,9,3,59869.31118046232,1694.603800645393,0,0,135.5683040516314,0,59650.05378271782,20335.24560774471,20335.24560774471
1537,15375,7081.863567027502,46,9,3,48730.83468177164,1708.160631050556,0,0,135.5683040516314,0,39314.80817497311,21690.92864826103,21690.92864826103
1538,15381,672.537477880426,52,9,3,357823.5575204376,85408.03155252778,0,135568.3040516314,94897.81283614198,0,0,0,17623.87952671208
1538,15382,691.2924512993575,52,9,3,357823.5575204376,85543.59985657941,0,135568.3040516314,94897.81283614198,0,0,0,33892.07601290786
1538,15383,668.1519544195419,52,9,3,357823.5575204376,85516.48619576909,0,135568.3040516314,94897.81283614198,0,0,0,13150.12549300825
1538,15384,686.1054157119626,52,9,3,359215.8670827739,85489.37253495876,0,135568.3040516314,94897.81283614198,0,0,0,33892.07601290786
1538,15385,695.1145084043239,52,9,3,357823.5575204376,85340.24740050198,0,135568.3040516314,94897.81283614198,0,0,0,21690.92864826103
1539,15391,4461.603112591967,42,9,3,55692.38249345332,406.7049121548942,0,0,0,0,2440.229472929365,0,35925.60057368232
1539,15392,4457.196386542909,42,9,3,55692.38249345332,406.7049121548942,0,0,0,0,2440.229472929365,0,35925.60057368232
1539,15393,4498.779346443715,42,9,3,55692.38249345332,406.7049121548942,0,0,0,0,2440.229472929365,0,35925.60057368232
1539,15394,4453.986842500227,42,9,3,55692.38249345332,406.7049121548942,0,0,0,0,2440.229472929365,0,35925.60057368232
1539,15395,4463.999682965861,42,9,3,55692.38249345332,406.7049121548942,0,0,0,0,2440.229472929365,0,35925.60057368232
1540,15401,9527.621141191357,80,12,4,278461.9124672666,68055.28863391897,40670.49121548942,50160.27249910362,0,0,3456.991753316601,0,0
1540,15402,10442.85105307372,80,12,4,278461.9124672666,74155.86231624238,40670.49121548942,9489.781283614198,0,0,3456.991753316601,0,0
1540,15403,9406.18789852356,80,12,4,278461.9124672666,76867.22839727502,40670.49121548942,9489.781283614198,0,0,3456.991753316601,0,0
1540,15404,9428.685184767575,80,12,4,278461.9124672666,69682.10828253854,40670.49121548942,189795.625672284,0,0,3456.991753316601,0,0
1540,15405,9855.541043307177,80,12,4,278461.9124672666,74291.43062029401,40670.49121548942,21690.92864826103,0,0,3456.991753316601,0,0
1541,15411,4931.501768838564,40,8,2,48730.83468177164,0,0,0,0,0,0,0,0
1541,15412,4904.508194624284,40,8,2,48730.83468177164,0,0,0,0,0,0,0,0
1541,15413,4961.55843849923,40,8,2,48730.83468177164,0,0,0,0,0,0,0,0
1541,15414,4921.581872612143,40,8,2,48730.83468177164,0,0,0,0,0,0,0,0
1541,15415,4958.561582450086,40,8,2,48730.83468177164,0,0,0,0,0,0,0,0
1542,15421,6591.489727562299,52,12,4,69615.47811681665,3795.912513445679,0,0,0,0,3253.639297239154,31180.70993187522,31180.70993187522
1542,15422,7338.787641892927,52,12,4,69615.47811681665,3795.912513445679,0,0,0,0,3253.639297239154,29825.02689135891,29825.02689135891
1542,15423,6507.355428824298,52,12,4,69615.47811681665,3795.912513445679,0,0,0,0,3253.639297239154,29825.02689135891,29825.02689135891
1542,15424,6527.580270440287,52,12,4,69615.47811681665,3795.912513445679,0,0,0,0,3253.639297239154,29825.02689135891,29825.02689135891
1542,15425,6819.108669813683,52,12,4,69615.47811681665,3795.912513445679,0,0,0,0,3253.639297239154,31180.70993187522,31180.70993187522
1543,15431,6155.116532365465,47,12,4,189354.1004777413,103031.9110792399,0,196574.0408748655,6778.41520258157,0,0,0,0
1543,15432,6405.236502205249,47,12,4,211631.0534751226,51651.52384367157,0,13556.83040516314,27113.66081032628,0,0,0,0
1543,15433,6013.426108541384,47,12,4,165684.8379180236,39436.81964861957,0,34434.34922911438,17623.87952671208,0,0,0,0
1543,15434,5959.934970980397,47,12,4,148977.1231699876,42975.15238436716,0,187084.2595912513,20335.24560774471,0,0,0,0
1543,15435,6185.611863188356,47,12,4,323015.8184620292,105472.1405521692,0,67784.15202581571,122011.4736464683,0,0,0,0
1544,15441,3978.656645670361,49,6,1,34807.73905840833,406.7049121548942,0,0,0,0,0,0,0
1544,15442,3972.19894658667,49,6,1,34807.73905840833,406.7049121548942,0,0,0,0,0,0,0
1544,15443,4024.739129063486,49,6,1,34807.73905840833,406.7049121548942,0,0,0,0,0,0,0
1544,15444,3999.784909147627,49,6,1,34807.73905840833,406.7049121548942,0,0,0,0,0,0,0
1544,15445,3987.776404661187,49,6,1,34807.73905840833,406.7049121548942,0,0,0,0,0,0,0
1545,15451,377.0637942565808,56,11,3,181000.2431037232,189660.0573682323,0,16268.19648619577,0,0,0,0,0
1545,15452,383.4277953526894,56,11,3,181000.2431037232,188711.0792398709,0,16268.19648619577,0,0,0,0,0
1545,15453,374.194013246085,56,11,3,181000.2431037232,189660.0573682323,0,16268.19648619577,0,0,0,0,0
1545,15454,364.5192802101402,56,11,3,181000.2431037232,189388.9207601291,0,16268.19648619577,0,0,0,0,0
1545,15455,384.6109909913199,56,11,3,181000.2431037232,189795.625672284,0,16268.19648619577,0,0,0,0,0
1546,15461,1507.952481408569,67,13,4,277069.6029049302,42704.01577626389,0,542273.2162065257,271136.6081032628,0,0,0,0
1546,15462,1516.581955982331,67,13,4,275677.2933425939,42704.01577626389,0,542273.2162065257,271136.6081032628,0,0,0,0
1546,15463,1727.013638785173,67,13,4,275677.2933425939,42704.01577626389,0,542273.2162065257,271136.6081032628,0,0,0,0
1546,15464,1446.807773463278,67,13,4,275677.2933425939,42704.01577626389,0,542273.2162065257,271136.6081032628,0,0,0,0
1546,15465,1536.933415255369,67,13,4,275677.2933425939,42704.01577626389,0,542273.2162065257,271136.6081032628,0,0,0,0
1547,15471,7756.004075371726,34,12,4,90500.12155186162,6778.41520258157,4067.049121548942,0,0,0,9489.781283614198,6100.573682323414,6100.573682323414
1547,15472,7570.477460121537,34,12,4,90500.12155186162,6778.41520258157,4067.049121548942,0,0,0,9489.781283614198,4744.890641807099,4744.890641807099
1547,15473,6388.157526987105,34,12,4,90500.12155186162,6778.41520258157,4067.049121548942,0,0,0,9489.781283614198,4880.458945858731,4880.458945858731
1547,15474,7718.893236018867,34,12,4,90500.12155186162,6778.41520258157,4067.049121548942,0,0,0,9489.781283614198,4744.890641807099,4744.890641807099
1547,15475,7651.230471400659,34,12,4,90500.12155186162,6778.41520258157,4067.049121548942,0,0,0,9489.781283614198,1125.216923628541,1125.216923628541
1548,15481,214.9446503166411,60,12,4,1475848.136076513,1897956.25672284,427040.1577626389,0,2711366.081032628,8338806.382215848,0,0,0
1548,15482,219.4278147238666,60,12,4,1503694.32732324,3836583.004661169,440596.9881678021,0,6100573.682323413,7854827.536751524,0,0,0
1548,15483,217.6396252051789,60,12,4,1475848.136076513,7117335.962710649,677841.520258157,0,2711366.081032628,6698429.903191108,0,0,0
1548,15484,11.62951308165315,60,12,4,1559386.709816693,3024528.863391897,372812.8361419864,0,5422732.162065256,7877874.148440301,0,0,0
1548,15485,11.59032076539423,60,12,4,1601155.996686783,2334486.195769093,677841.520258157,0,1626819.648619577,7698923.987092148,0,0,0
1549,15491,7111.396125428398,24,12,4,40376.97730775365,7456.256722839727,0,0,0,0,0,0,18979.5625672284
1549,15492,7073.030369987631,24,12,4,40376.97730775365,7456.256722839727,0,0,0,0,0,0,18979.5625672284
1549,15493,7098.616465597052,24,12,4,40376.97730775365,7456.256722839727,0,0,0,0,0,0,18979.5625672284
1549,15494,7013.299871397804,24,12,4,40376.97730775365,7456.256722839727,0,0,0,0,0,0,18979.5625672284
1549,15495,7067.889721995436,24,12,4,40376.97730775365,7456.256722839727,0,0,0,0,0,0,18979.5625672284
1550,15501,475.0185739368885,54,13,4,1375601.847588297,203352.4560774471,0,813409.8243097884,0,0,0,0,0
1550,15502,469.5408685076083,54,13,4,1372817.228463624,203352.4560774471,0,813409.8243097884,0,0,0,0,0
1550,15503,481.1380463118704,54,13,4,1363071.06152727,203352.4560774471,0,813409.8243097884,0,0,0,0,0
1550,15504,475.4463790922097,54,13,4,1420155.75358306,203352.4560774471,0,813409.8243097884,0,0,0,0,0
1550,15505,490.7423905502961,54,13,4,1420155.75358306,203352.4560774471,0,813409.8243097884,0,0,0,0,0
1551,15511,246.364301212279,48,13,4,2227695.299738133,813409.8243097884,0,2033524.560774471,0,0,0,0,0
1551,15512,236.1289890504277,48,13,4,2227695.299738133,813409.8243097884,0,2033524.560774471,0,0,0,0,0
1551,15513,252.3785705081197,48,13,4,2227695.299738133,813409.8243097884,0,2033524.560774471,0,0,0,0,0
1551,15514,245.4969918850163,48,13,4,2227695.299738133,813409.8243097884,0,2033524.560774471,0,0,0,0,0
1551,15515,258.4114227867443,48,13,4,2227695.299738133,813409.8243097884,0,2029457.511652922,0,0,0,0,0
1552,15521,4795.095417779068,27,8,2,72400.0972414893,7456.256722839727,0,0,0,0,0,0,0
1552,15522,4812.679712347257,27,8,2,72400.0972414893,7456.256722839727,0,0,0,0,0,0,0
1552,15523,4773.292251014685,27,8,2,72400.0972414893,7456.256722839727,0,0,0,0,0,0,0
1552,15524,4767.788103468973,27,8,2,72400.0972414893,7456.256722839727,0,0,0,0,0,0,0
1552,15525,4777.257081757706,27,8,2,72400.0972414893,7456.256722839727,0,0,0,0,0,0,0
1553,15531,6764.524642481811,21,9,3,4176.928687008999,542.2732162065256,0,2711.366081032628,0,0,0,0,0
1553,15532,6728.030247635979,21,9,3,4176.928687008999,542.2732162065256,0,2711.366081032628,0,0,0,0,0
1553,15533,6752.368334166694,21,9,3,4176.928687008999,542.2732162065256,0,2711.366081032628,0,0,0,0,0
1553,15534,6671.213214455415,21,9,3,4176.928687008999,542.2732162065256,0,2711.366081032628,0,0,0,0,0
1553,15535,6723.140344245956,21,9,3,4176.928687008999,542.2732162065256,0,2711.366081032628,0,0,0,0,0
